zip_code,latitude,longitude,city,state,county,active
60942,40.4639,-87.6662,Hoopeston,IL,Vermilion County,True
60944,41.0634,-87.625,Hopkins Park,IL,Kankakee County,True
60945,40.8269,-87.5847,Iroquois,IL,Iroquois County,True
60946,40.9126,-88.209,Kempton,IL,Ford County,True
60948,40.5241,-88.0927,Loda,IL,Iroquois County,True
60949,40.3747,-88.138,Ludlow,IL,Champaign County,True
60950,41.2514,-87.8468,Manteno,IL,Kankakee County,True
60951,40.9052,-87.7443,Martinton,IL,Iroquois County,True
60952,40.5714,-88.2551,Melvin,IL,Ford County,True
60953,40.6293,-87.6853,Milford,IL,Iroquois County,True
60954,41.1593,-87.6575,Momence,IL,Kankakee County,True
60955,40.712,-87.9958,Onarga,IL,Iroquois County,True
60956,40.967,-87.7161,Papineau,IL,Iroquois County,True
60957,40.4565,-88.099,Paxton,IL,Ford County,True
60958,41.0028,-87.5458,Pembroke Township,IL,Kankakee County,True
60959,40.7556,-88.1873,Piper City,IL,Ford County,True
60960,40.4559,-87.8884,Rankin,IL,Vermilion County,True
60961,41.1005,-88.2089,Reddick,IL,Kankakee County,True
60962,40.6193,-88.1804,Roberts,IL,Ford County,True
60963,40.3625,-87.6692,Rossville,IL,Vermilion County,True
60964,41.0487,-87.6564,Saint Anne,IL,Kankakee County,True
60966,40.7803,-87.5736,Sheldon,IL,Iroquois County,True
60967,40.6145,-87.5928,Stockland,IL,Iroquois County,True
60968,40.684,-88.0999,Thawville,IL,Iroquois County,True
60969,41.1088,-88.1465,Union Hill,IL,Kankakee County,True
60970,40.7734,-87.7309,Watseka,IL,Iroquois County,True
60973,40.5339,-87.6561,Wellington,IL,Iroquois County,True
60974,40.7151,-87.7307,Woodland,IL,Iroquois County,True
61001,42.4714,-90.1201,Apple River,IL,Jo Daviess County,True
61006,41.8643,-89.2086,Ashton,IL,Lee County,True
61007,42.1905,-89.5939,Baileyville,IL,Ogle County,True
61008,42.2595,-88.8509,Belvidere,IL,Boone County,True
61010,42.1292,-89.2659,Byron,IL,Ogle County,True
61011,42.3835,-88.9185,Caledonia,IL,Boone County,True
61012,42.4087,-88.7465,Capron,IL,Boone County,True
61013,42.3761,-89.6365,Cedarville,IL,Stephenson County,True
61014,41.9962,-89.8963,Chadwick,IL,Carroll County,True
61015,41.9933,-89.2117,Chana,IL,Ogle County,True
61016,42.2206,-88.9619,Cherry Valley,IL,Winnebago County,True
61018,42.4031,-89.5468,Dakota,IL,Stephenson County,True
61019,42.4422,-89.4067,Davis,IL,Stephenson County,True
61020,42.0979,-89.0838,Davis Junction,IL,Ogle County,True
61021,41.8478,-89.4893,Dixon,IL,Lee County,True
61024,42.4337,-89.3094,Durand,IL,Winnebago County,True
61025,42.4875,-90.6046,East Dubuque,IL,Jo Daviess County,True
61027,42.332,-89.7612,Eleroy,IL,Stephenson County,True
61028,42.3089,-90.1986,Elizabeth,IL,Jo Daviess County,True
61030,42.1229,-89.5831,Forreston,IL,Ogle County,True
61031,41.858,-89.3171,Franklin Grove,IL,Lee County,True
61032,42.2991,-89.6345,Freeport,IL,Stephenson County,True
61036,42.4182,-90.4195,Galena,IL,Jo Daviess County,True
61037,41.7865,-89.761,Galt,IL,Whiteside County,True
61038,42.251,-88.7437,Garden Prairie,IL,Boone County,True
61039,42.2176,-89.4712,German Valley,IL,Stephenson County,True
61041,42.2594,-90.2897,Hanover,IL,Jo Daviess County,True
61042,41.6973,-89.5695,Harmon,IL,Lee County,True
61043,42.0647,-89.0957,Holcomb,IL,Ogle County,True
61044,42.3155,-89.9195,Kent,IL,Stephenson County,True
61046,42.0935,-89.8247,Lanark,IL,Carroll County,True
61047,42.1532,-89.3959,Leaf River,IL,Ogle County,True
61048,42.3791,-89.8253,Lena,IL,Stephenson County,True
61049,42.0507,-89.034,Lindenwood,IL,Ogle County,True
61050,42.4241,-89.7386,Mc Connell,IL,Stephenson County,True
61051,41.9674,-89.7801,Milledgeville,IL,Carroll County,True
61052,42.105,-89.0169,Monroe Center,IL,Ogle County,True
61053,42.1053,-89.9845,Mount Carroll,IL,Carroll County,True
61054,42.0479,-89.4346,Mount Morris,IL,Ogle County,True
61057,41.8316,-89.3896,Nachusa,IL,Lee County,True
61059,42.4558,-89.9454,Nora,IL,Jo Daviess County,True
61060,42.4728,-89.6448,Orangeville,IL,Stephenson County,True
61061,42.0095,-89.3444,Oregon,IL,Ogle County,True
61062,42.261,-89.8393,Pearl City,IL,Stephenson County,True
61063,42.3051,-89.3472,Pecatonica,IL,Winnebago County,True
61064,41.989,-89.5984,Polo,IL,Ogle County,True
61065,42.3594,-88.8428,Poplar Grove,IL,Boone County,True
61067,42.2996,-89.4627,Ridott,IL,Stephenson County,True
61068,41.9282,-89.071,Rochelle,IL,Ogle County,True
61070,42.4103,-89.4759,Rock City,IL,Stephenson County,True
61071,41.7665,-89.6925,Rock Falls,IL,Whiteside County,True
61072,42.4544,-89.0887,Rockton,IL,Winnebago County,True
61073,42.4217,-88.9943,Roscoe,IL,Winnebago County,True
61074,42.0956,-90.1401,Savanna,IL,Carroll County,True
61075,42.4715,-90.258,Scales Mound,IL,Jo Daviess County,True
61077,42.2368,-89.358,Seward,IL,Winnebago County,True
61078,42.161,-89.7481,Shannon,IL,Carroll County,True
61079,42.4445,-89.1976,Shirland,IL,Winnebago County,True
61080,42.4837,-89.0298,South Beloit,IL,Winnebago County,True
61081,41.8055,-89.7054,Sterling,IL,Whiteside County,True
61084,42.1183,-89.1898,Stillman Valley,IL,Ogle County,True
61085,42.3492,-90.0202,Stockton,IL,Jo Daviess County,True
61087,42.489,-89.986,Warren,IL,Jo Daviess County,True
61088,42.2727,-89.2373,Winnebago,IL,Winnebago County,True
61089,42.4838,-89.806,Winslow,IL,Stephenson County,True
61091,41.9034,-89.5409,Woosung,IL,Ogle County,True
61101,42.2922,-89.1161,Rockford,IL,Winnebago County,True
61102,42.2547,-89.1247,Rockford,IL,Winnebago County,True
61103,42.301,-89.0833,Rockford,IL,Winnebago County,True
61104,42.2554,-89.0768,Rockford,IL,Winnebago County,True
61105,42.2711,-89.094,Rockford,IL,Winnebago County,True
61106,42.3254,-89.1705,Rockford,IL,Winnebago County,True
61107,42.2786,-89.0361,Rockford,IL,Winnebago County,True
61108,42.2514,-89.0235,Rockford,IL,Winnebago County,True
61109,42.2166,-89.0512,Rockford,IL,Winnebago County,True
61110,42.3254,-89.1705,Rockford,IL,Winnebago County,True
61111,42.3295,-89.0335,Loves Park,IL,Winnebago County,True
61112,42.2456,-88.9704,Rockford,IL,Winnebago County,True
61114,42.3185,-88.9972,Rockford,IL,Winnebago County,True
61115,42.3545,-89.0397,Machesney Park,IL,Winnebago County,True
61125,42.3254,-89.1705,Rockford,IL,Winnebago County,True
61126,42.3254,-89.1705,Rockford,IL,Winnebago County,True
61130,42.3254,-89.1705,Loves Park,IL,Winnebago County,True
61131,42.3254,-89.1705,Loves Park,IL,Winnebago County,True
61132,42.3254,-89.1705,Loves Park,IL,Winnebago County,True
61201,41.4913,-90.5648,Rock Island,IL,Rock Island County,True
61204,41.5549,-90.616,Rock Island,IL,Rock Island County,True
61230,41.7659,-90.2081,Albany,IL,Whiteside County,True
61231,41.2008,-90.7416,Aledo,IL,Mercer County,True
61232,41.4392,-90.7176,Andalusia,IL,Rock Island County,True
61233,41.2954,-90.2905,Andover,IL,Henry County,True
61234,41.398,-89.9129,Annawan,IL,Henry County,True
61235,41.4162,-90.0225,Atkinson,IL,Henry County,True
61236,41.5147,-90.3577,Barstow,IL,Rock Island County,True
61237,41.3368,-90.8522,Buffalo Prairie,IL,Rock Island County,True
61238,41.3114,-90.1805,Cambridge,IL,Henry County,True
61239,41.4948,-90.3907,Carbon Cliff,IL,Rock Island County,True
61240,41.4351,-90.4652,Coal Valley,IL,Rock Island County,True
61241,41.4885,-90.321,Colona,IL,Henry County,True
61242,41.6928,-90.3071,Cordova,IL,Rock Island County,True
61243,41.6316,-89.6972,Deer Grove,IL,Whiteside County,True
61244,41.5118,-90.4321,East Moline,IL,Rock Island County,True
61250,41.656,-90.0843,Erie,IL,Whiteside County,True
61251,41.7285,-90.0457,Fenton,IL,Whiteside County,True
61252,41.8522,-90.1507,Fulton,IL,Whiteside County,True
61254,41.4688,-90.1711,Geneseo,IL,Henry County,True
61256,41.5559,-90.4093,Hampton,IL,Rock Island County,True
61257,41.5929,-90.2263,Hillsdale,IL,Rock Island County,True
61258,41.522,-89.9122,Hooppole,IL,Henry County,True
61259,41.3892,-90.8925,Illinois City,IL,Rock Island County,True
61260,41.2262,-90.8518,Joy,IL,Mercer County,True
61261,41.7199,-89.9169,Lyndon,IL,Whiteside County,True
61262,41.2888,-90.3304,Lynn Center,IL,Henry County,True
61263,41.2599,-90.6128,Matherville,IL,Mercer County,True
61264,41.4262,-90.5739,Milan,IL,Rock Island County,True
61265,41.4906,-90.498,Moline,IL,Rock Island County,True
61266,41.5067,-90.5151,Moline,IL,Rock Island County,True
61270,41.8167,-89.969,Morrison,IL,Whiteside County,True
61272,41.2153,-90.9879,New Boston,IL,Mercer County,True
61273,41.3634,-90.3849,Orion,IL,Henry County,True
61274,41.3637,-90.2681,Osco,IL,Henry County,True
61275,41.6013,-90.3263,Port Byron,IL,Rock Island County,True
61276,41.2996,-90.5866,Preemption,IL,Mercer County,True
61277,41.6312,-89.9467,Prophetstown,IL,Whiteside County,True
61278,41.5817,-90.3435,Rapids City,IL,Rock Island County,True
61279,41.3277,-90.6384,Reynolds,IL,Rock Island County,True
61281,41.3027,-90.4939,Sherrard,IL,Mercer County,True
61282,41.5007,-90.4126,Silvis,IL,Rock Island County,True
61283,41.6522,-89.7948,Tampico,IL,Whiteside County,True
61284,41.3828,-90.734,Taylor Ridge,IL,Rock Island County,True
61285,41.9816,-90.0844,Thomson,IL,Carroll County,True
61299,41.5203,-90.5416,Rock Island,IL,Rock Island County,True
61301,41.3442,-89.0955,La Salle,IL,LaSalle County,True
61310,41.7042,-89.3472,Amboy,IL,Lee County,True
61311,41.0426,-88.8642,Ancona,IL,Livingston County,True
61312,41.4437,-89.2219,Arlington,IL,Bureau County,True
61313,41.0719,-88.6498,Blackstone,IL,Livingston County,True
61314,41.314,-89.6795,Buda,IL,Bureau County,True
61315,41.2894,-89.3686,Bureau,IL,Bureau County,True
61316,41.2617,-89.1237,Cedar Point,IL,LaSalle County,True
61317,41.4264,-89.2126,Cherry,IL,Bureau County,True
61318,41.685,-89.0877,Compton,IL,Lee County,True
61319,41.031,-88.7668,Cornell,IL,Livingston County,True
61320,41.3547,-89.1705,Dalzell,IL,Bureau County,True
61321,40.9547,-88.9628,Dana,IL,LaSalle County,True
61322,41.3092,-89.3252,Depue,IL,Bureau County,True
61323,41.4362,-89.396,Dover,IL,Bureau County,True
61324,41.7711,-89.4123,Eldena,IL,Lee County,True
61325,41.2386,-88.8168,Grand Ridge,IL,LaSalle County,True
61326,41.2642,-89.225,Granville,IL,Putnam County,True
61327,41.2352,-89.3218,Hennepin,IL,Putnam County,True
61328,41.505,-89.4634,Kasbeer,IL,Bureau County,True
61329,41.3825,-89.219,Ladd,IL,Bureau County,True
61330,41.5376,-89.297,La Moille,IL,Bureau County,True
61331,41.7488,-89.2827,Lee Center,IL,Lee County,True
61332,41.1895,-88.9806,Leonore,IL,LaSalle County,True
61333,40.9896,-88.8811,Long Point,IL,Livingston County,True
61334,41.145,-89.075,Lostant,IL,LaSalle County,True
61335,41.1737,-89.2213,Mc Nabb,IL,Putnam County,True
61336,41.1164,-89.227,Magnolia,IL,Putnam County,True
61337,41.4245,-89.3693,Malden,IL,Bureau County,True
61338,41.4555,-89.6697,Manlius,IL,Bureau County,True
61340,41.266,-89.2491,Mark,IL,Putnam County,True
61341,41.3302,-88.6947,Marseilles,IL,LaSalle County,True
61342,41.5443,-89.1083,Mendota,IL,LaSalle County,True
61344,41.4036,-89.8201,Mineral,IL,Bureau County,True
61345,41.2905,-89.7944,Neponset,IL,Bureau County,True
61346,41.5122,-89.7199,New Bedford,IL,Bureau County,True
61348,41.2928,-89.0553,Oglesby,IL,LaSalle County,True
61349,41.5371,-89.4574,Ohio,IL,Bureau County,True
61350,41.3526,-88.8416,Ottawa,IL,LaSalle County,True
61353,41.6852,-88.9674,Paw Paw,IL,Lee County,True
61354,41.333,-89.1265,Peru,IL,LaSalle County,True
61356,41.3629,-89.427,Princeton,IL,Bureau County,True
61358,40.9844,-89.0388,Rutland,IL,LaSalle County,True
61359,41.3613,-89.2691,Seatonville,IL,Bureau County,True
61360,41.3152,-88.61,Seneca,IL,LaSalle County,True
61361,41.3949,-89.7115,Sheffield,IL,Bureau County,True
61362,41.3279,-89.2042,Spring Valley,IL,Bureau County,True
61363,41.2567,-89.1778,Standard,IL,Putnam County,True
61364,41.1225,-88.8307,Streator,IL,LaSalle County,True
61367,41.6331,-89.2354,Sublette,IL,Lee County,True
61368,41.2891,-89.508,Tiskilwa,IL,Bureau County,True
61369,41.0046,-89.1348,Toluca,IL,Marshall County,True
61370,41.2327,-89.089,Tonica,IL,LaSalle County,True
61371,41.4991,-89.0219,Triumph,IL,LaSalle County,True
61372,41.4678,-89.0831,Troy Grove,IL,LaSalle County,True
61373,41.363,-89.0008,Utica,IL,LaSalle County,True
61374,41.55,-89.3534,Van Orin,IL,Bureau County,True
61375,41.0327,-89.2483,Varna,IL,Marshall County,True
61376,41.5394,-89.6092,Walnut,IL,Bureau County,True
61377,41.0548,-89.0416,Wenona,IL,Marshall County,True
61378,41.7292,-89.1909,West Brooklyn,IL,Lee County,True
61379,41.3785,-89.5744,Wyanet,IL,Bureau County,True
61401,40.9521,-90.3698,Galesburg,IL,Knox County,True
61402,40.9478,-90.3712,Galesburg,IL,Knox County,True
61410,40.8023,-90.4009,Abingdon,IL,Knox County,True
61411,40.3852,-90.5037,Adair,IL,McDonough County,True
61412,41.0521,-90.5436,Alexis,IL,Warren County,True
61413,41.193,-90.3821,Alpha,IL,Henry County,True
61414,41.1128,-90.1598,Altona,IL,Knox County,True
61415,40.6549,-90.4461,Avon,IL,Fulton County,True
61416,40.495,-90.5646,Bardolph,IL,McDonough County,True
61417,40.7799,-90.5059,Berwick,IL,Warren County,True
61418,40.8531,-90.8561,Biggsville,IL,Henderson County,True
61419,41.1977,-90.1183,Bishop Hill,IL,Henry County,True
61420,40.5516,-90.8595,Blandinsville,IL,McDonough County,True
61421,41.1532,-89.6521,Bradford,IL,Stark County,True
61422,40.5539,-90.506,Bushnell,IL,McDonough County,True
61423,40.889,-90.5001,Cameron,IL,Warren County,True
61424,41.078,-89.6332,Camp Grove,IL,Marshall County,True
61425,40.7551,-91.0564,Carman,IL,Henderson County,True
61426,41.1183,-89.7071,Castleton,IL,Stark County,True
61427,40.4995,-90.1811,Cuba,IL,Fulton County,True
61428,40.9551,-90.1398,Dahinda,IL,Knox County,True
61430,40.9402,-90.3109,East Galesburg,IL,Knox County,True
61431,40.6047,-90.2875,Ellisville,IL,Fulton County,True
61432,40.6442,-90.1653,Fairview,IL,Fulton County,True
61433,40.5603,-90.1798,Fiatt,IL,Fulton County,True
61434,41.1656,-90.0481,Galva,IL,Henry County,True
61435,40.9863,-90.5491,Gerlaw,IL,Warren County,True
61436,40.8765,-90.1747,Gilson,IL,Knox County,True
61437,40.8377,-90.9941,Gladstone,IL,Henderson County,True
61438,40.5578,-90.6735,Good Hope,IL,McDonough County,True
61439,41.0276,-90.3575,Henderson,IL,Knox County,True
61440,40.3256,-90.6105,Industry,IL,McDonough County,True
61441,40.3594,-90.2967,Ipava,IL,Fulton County,True
61442,41.1043,-90.9263,Keithsburg,IL,Mercer County,True
61443,41.2411,-89.9274,Kewanee,IL,Henry County,True
61447,40.8638,-90.7457,Kirkwood,IL,Warren County,True
61448,40.9107,-90.2871,Knoxville,IL,Knox County,True
61449,41.1057,-89.9553,La Fayette,IL,Stark County,True
61450,40.5846,-90.9687,La Harpe,IL,Hancock County,True
61451,40.9335,-89.9349,Laura,IL,Peoria County,True
61452,40.2339,-90.619,Littleton,IL,Schuyler County,True
61453,41.0153,-90.7364,Little York,IL,Warren County,True
61454,40.6761,-91.0391,Lomax,IL,Henderson County,True
61455,40.4617,-90.6787,Macomb,IL,McDonough County,True
61458,40.7849,-90.2008,Maquon,IL,Knox County,True
61459,40.4978,-90.3885,Marietta,IL,Fulton County,True
61460,40.7618,-90.857,Media,IL,Henderson County,True
61462,40.9107,-90.6448,Monmouth,IL,Warren County,True
61465,41.1987,-90.4598,New Windsor,IL,Mercer County,True
61466,41.1006,-90.4736,North Henderson,IL,Mercer County,True
61467,41.0832,-90.2391,Oneida,IL,Knox County,True
61468,41.2525,-90.3876,Ophiem,IL,Henry County,True
61469,40.9442,-90.9302,Oquawka,IL,Henderson County,True
61470,40.618,-90.4727,Prairie City,IL,McDonough County,True
61471,40.6959,-90.8274,Raritan,IL,Henderson County,True
61472,41.1103,-90.39,Rio,IL,Knox County,True
61473,40.7238,-90.6514,Roseville,IL,Warren County,True
61474,40.7289,-90.3798,Saint Augustine,IL,Knox County,True
61475,40.5832,-90.7316,Sciota,IL,McDonough County,True
61476,41.0732,-90.8257,Seaton,IL,Mercer County,True
61477,40.4855,-90.2856,Smithfield,IL,Fulton County,True
61478,40.7579,-90.7606,Smithshire,IL,Warren County,True
61479,40.9872,-89.652,Speer,IL,Stark County,True
61480,40.7523,-90.9257,Stronghurst,IL,Henderson County,True
61482,40.3784,-90.4239,Table Grove,IL,Fulton County,True
61483,41.1009,-89.8606,Toulon,IL,Stark County,True
61484,40.3062,-90.422,Vermont,IL,Fulton County,True
61485,41.0256,-90.0933,Victoria,IL,Knox County,True
61486,41.2024,-90.5936,Viola,IL,Mercer County,True
61488,41.0224,-90.2723,Wataga,IL,Knox County,True
61489,40.9277,-90.0267,Williamsfield,IL,Knox County,True
61490,41.1849,-90.2833,Woodhull,IL,Henry County,True
61491,41.0599,-89.7782,Wyoming,IL,Stark County,True
61501,40.2311,-90.3443,Astoria,IL,Fulton County,True
61516,40.8306,-89.1165,Benson,IL,Woodford County,True
61517,40.8407,-89.897,Brimfield,IL,Peoria County,True
61519,40.4663,-90.091,Bryant,IL,Fulton County,True
61520,40.5601,-90.0242,Canton,IL,Fulton County,True
61523,40.9013,-89.5068,Chillicothe,IL,Peoria County,True
61524,40.4912,-90.0318,Dunfermline,IL,Fulton County,True
61525,40.8444,-89.6397,Dunlap,IL,Peoria County,True
61526,40.9454,-89.5858,Edelstein,IL,Peoria County,True
61528,40.779,-89.723,Edwards,IL,Peoria County,True
61529,40.7726,-89.9289,Elmwood,IL,Peoria County,True
61530,40.7152,-89.2706,Eureka,IL,Woodford County,True
61531,40.6832,-90.035,Farmington,IL,Fulton County,True
61532,40.3594,-89.8334,Forest City,IL,Mason County,True
61533,40.576,-89.8113,Glasford,IL,Peoria County,True
61534,40.4198,-89.6549,Green Valley,IL,Tazewell County,True
61535,40.5925,-89.5345,Groveland,IL,Tazewell County,True
61536,40.6798,-89.7952,Hanna City,IL,Peoria County,True
61537,41.1115,-89.3743,Henry,IL,Marshall County,True
61539,40.5571,-89.7685,Kingston Mines,IL,Peoria County,True
61540,41.0216,-89.4008,Lacon,IL,Marshall County,True
61541,40.9823,-89.2354,La Rose,IL,Marshall County,True
61542,40.383,-90.1563,Lewistown,IL,Fulton County,True
61543,40.3902,-90.0026,Liverpool,IL,Fulton County,True
61544,40.695,-90.2616,London Mills,IL,Fulton County,True
61545,40.8786,-89.3858,Lowpoint,IL,Woodford County,True
61546,40.416,-89.7898,Manito,IL,Mason County,True
61547,40.6117,-89.7184,Mapleton,IL,Peoria County,True
61548,40.7844,-89.4309,Metamora,IL,Woodford County,True
61550,40.6148,-89.4604,Morton,IL,Tazewell County,True
61552,40.818,-89.568,Mossville,IL,Peoria County,True
61553,40.6259,-90.0323,Norris,IL,Fulton County,True
61554,40.5674,-89.6243,Pekin,IL,Tazewell County,True
61555,40.5607,-89.6502,Pekin,IL,Tazewell County,True
61558,40.5675,-89.6407,Pekin,IL,Tazewell County,True
61559,40.9093,-89.7723,Princeville,IL,Peoria County,True
61560,41.1949,-89.4409,Putnam,IL,Putnam County,True
61561,40.7956,-89.2093,Roanoke,IL,Woodford County,True
61562,40.8743,-89.5067,Rome,IL,Peoria County,True
61563,40.4912,-90.0505,Saint David,IL,Fulton County,True
61564,40.4945,-89.6518,South Pekin,IL,Tazewell County,True
61565,41.0134,-89.4571,Sparland,IL,Marshall County,True
61567,40.3303,-89.9312,Topeka,IL,Mason County,True
61568,40.5053,-89.4833,Tremont,IL,Tazewell County,True
61569,40.6795,-89.9135,Trivoli,IL,Peoria County,True
61570,40.9141,-89.283,Washburn,IL,Woodford County,True
61571,40.7034,-89.4194,Washington,IL,Tazewell County,True
61572,40.7878,-90.0265,Yates City,IL,Knox County,True
61601,40.6931,-89.5898,Peoria,IL,Peoria County,True
61602,40.6936,-89.589,Peoria,IL,Peoria County,True
61603,40.7132,-89.577,Peoria,IL,Peoria County,True
61604,40.7111,-89.6324,Peoria,IL,Peoria County,True
61605,40.6775,-89.6263,Peoria,IL,Peoria County,True
61606,40.6989,-89.6122,Peoria,IL,Peoria County,True
61607,40.6321,-89.6903,Peoria,IL,Peoria County,True
61610,40.6428,-89.5988,Creve Coeur,IL,Tazewell County,True
61611,40.6731,-89.5514,East Peoria,IL,Tazewell County,True
61612,40.7442,-89.7184,Peoria,IL,Peoria County,True
61613,40.7425,-89.6279,Peoria,IL,Peoria County,True
61614,40.7681,-89.6026,Peoria,IL,Peoria County,True
61615,40.7661,-89.645,Peoria,IL,Peoria County,True
61616,40.7473,-89.574,Peoria Heights,IL,Peoria County,True
61625,40.6963,-89.6166,Peoria,IL,Peoria County,True
61629,40.692,-89.5887,Peoria,IL,Peoria County,True
61630,40.7442,-89.7184,Peoria,IL,Peoria County,True
61633,40.7312,-89.6031,Peoria,IL,Peoria County,True
61634,40.6896,-89.5926,Peoria,IL,Peoria County,True
61635,40.6661,-89.5801,East Peoria,IL,Peoria County,True
61636,40.6999,-89.5951,Peoria,IL,Peoria County,True
61637,40.7025,-89.5898,Peoria,IL,Peoria County,True
61638,40.7969,-89.6111,Peoria,IL,Peoria County,True
61639,40.7098,-89.5636,Peoria,IL,Peoria County,True
61641,40.64,-89.652,Peoria,IL,Peoria County,True
61643,40.7442,-89.7184,Peoria,IL,Peoria County,True
61650,40.7442,-89.7184,Peoria,IL,Peoria County,True
61651,40.7442,-89.7184,Peoria,IL,Peoria County,True
61652,40.8767,-89.5091,Peoria,IL,Peoria County,True
61653,40.7442,-89.7184,Peoria,IL,Peoria County,True
61654,40.7442,-89.7184,Peoria,IL,Peoria County,True
61655,40.7442,-89.7184,Peoria,IL,Peoria County,True
61656,40.7442,-89.7184,Peoria,IL,Peoria County,True
61701,40.4783,-88.9893,Bloomington,IL,McLean County,True
61702,40.5192,-88.8643,Bloomington,IL,Mclean County,True
61704,40.4705,-88.9433,Bloomington,IL,McLean County,True
61705,40.44,-89.067,Bloomington,IL,McLean County,True
61709,40.4614,-88.953,Bloomington,IL,Mclean County,True
61710,40.4777,-88.9542,Bloomington,IL,Mclean County,True
61720,40.5441,-88.5266,Anchor,IL,McLean County,True
61721,40.3613,-89.3231,Armington,IL,Tazewell County,True
61722,40.412,-88.6296,Arrowsmith,IL,McLean County,True
61723,40.2586,-89.23,Atlanta,IL,Logan County,True
61724,40.3401,-88.5227,Bellflower,IL,McLean County,True
61725,40.6029,-89.1098,Carlock,IL,McLean County,True
61726,40.7446,-88.7219,Chenoa,IL,McLean County,True
61727,40.1487,-88.9627,Clinton,IL,De Witt County,True
61728,40.5704,-88.62,Colfax,IL,McLean County,True
61729,40.6208,-89.1994,Congerville,IL,Woodford County,True
61730,40.536,-88.735,Cooksville,IL,McLean County,True
61731,40.603,-88.4943,Cropsey,IL,McLean County,True
61732,40.5364,-89.1885,Danvers,IL,McLean County,True
61733,40.6224,-89.3323,Deer Creek,IL,Tazewell County,True
61734,40.369,-89.5321,Delavan,IL,Tazewell County,True
61735,40.2048,-88.8099,Dewitt,IL,De Witt County,True
61736,40.3989,-88.8686,Downs,IL,McLean County,True
61737,40.4432,-88.7371,Ellsworth,IL,McLean County,True
61738,40.7389,-89.012,El Paso,IL,Woodford County,True
61739,40.745,-88.5165,Fairbury,IL,Livingston County,True
61740,40.879,-88.862,Flanagan,IL,Livingston County,True
61741,40.7513,-88.4111,Forrest,IL,Livingston County,True
61742,40.6329,-89.2727,Goodfield,IL,Woodford County,True
61743,40.8757,-88.7817,Graymont,IL,Livingston County,True
61744,40.7439,-88.884,Gridley,IL,McLean County,True
61745,40.3307,-88.9776,Heyworth,IL,McLean County,True
61747,40.4273,-89.4214,Hopedale,IL,Tazewell County,True
61748,40.6205,-88.9759,Hudson,IL,McLean County,True
61749,40.0967,-89.0859,Kenney,IL,De Witt County,True
61750,40.1235,-88.8597,Lane,IL,De Witt County,True
61751,40.2193,-89.2852,Lawndale,IL,Logan County,True
61752,40.3468,-88.7598,Le Roy,IL,McLean County,True
61753,40.6357,-88.8062,Lexington,IL,McLean County,True
61754,40.3402,-89.1495,Mc Lean,IL,McLean County,True
61755,40.5396,-89.3458,Mackinaw,IL,Tazewell County,True
61756,40.0342,-88.9578,Maroa,IL,Macon County,True
61758,40.5167,-88.8259,Merna,IL,Mclean County,True
61759,40.4359,-89.3165,Minier,IL,Tazewell County,True
61760,40.8985,-89.0349,Minonk,IL,Woodford County,True
61761,40.5124,-88.9883,Normal,IL,McLean County,True
61764,40.8764,-88.6328,Pontiac,IL,Livingston County,True
61769,40.8885,-88.4094,Saunemin,IL,Livingston County,True
61770,40.432,-88.5247,Saybrook,IL,McLean County,True
61771,40.7224,-89.1271,Secor,IL,Woodford County,True
61772,40.4174,-89.0822,Shirley,IL,McLean County,True
61773,40.5823,-88.3815,Sibley,IL,Ford County,True
61774,40.4376,-89.2164,Stanford,IL,McLean County,True
61775,40.6476,-88.404,Strawn,IL,Livingston County,True
61776,40.5533,-88.8886,Towanda,IL,McLean County,True
61777,40.2323,-88.9673,Wapella,IL,De Witt County,True
61778,40.2437,-89.1143,Waynesville,IL,De Witt County,True
61790,40.5103,-88.998,Normal,IL,Mclean County,True
61791,40.5192,-88.8643,Bloomington,IL,Mclean County,True
61799,40.4885,-88.9396,Bloomington,IL,Mclean County,True
61801,40.1095,-88.2036,Urbana,IL,Champaign County,True
61802,40.0746,-88.1691,Urbana,IL,Champaign County,True
61803,40.1059,-88.2247,Urbana,IL,Champaign County,True
61810,39.9188,-87.9312,Allerton,IL,Vermilion County,True
61811,40.3007,-87.608,Alvin,IL,Vermilion County,True
61812,40.2175,-87.8943,Armstrong,IL,Vermilion County,True
61813,39.9222,-88.5688,Bement,IL,Piatt County,True
61814,40.2552,-87.6138,Bismarck,IL,Vermilion County,True
61815,40.1134,-88.3695,Bondville,IL,Champaign County,True
61816,39.9142,-87.9948,Broadlands,IL,Champaign County,True
61817,40.0699,-87.7113,Catlin,IL,Vermilion County,True
61818,39.8681,-88.7256,Cerro Gordo,IL,Piatt County,True
61820,40.111,-88.2407,Champaign,IL,Champaign County,True
61821,40.1073,-88.2788,Champaign,IL,Champaign County,True
61822,40.1317,-88.2854,Champaign,IL,Champaign County,True
61824,40.1164,-88.2434,Champaign,IL,Champaign County,True
61825,40.1164,-88.2434,Champaign,IL,Champaign County,True
61826,40.1131,-88.3613,Champaign,IL,Champaign County,True
61830,39.9972,-88.6962,Cisco,IL,Piatt County,True
61831,40.2207,-87.7987,Collison,IL,Vermilion County,True
61832,40.137,-87.6217,Danville,IL,Vermilion County,True
61833,40.0964,-87.644,Tilton,IL,Vermilion County,True
61834,40.1602,-87.6729,Danville,IL,Vermilion County,True
61839,40.1107,-88.6392,De Land,IL,Piatt County,True
